,HomePlanet,CryoSleep,Destination,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Solo,TotalSpent,NoSpendings,Cabin_deck,Cabin_side,Cabin_region1,Cabin_region2,Cabin_region3,Cabin_region4,Cabin_region5,Cabin_region6,Cabin_region7,First_name,Last_name,FamilySize
7211,Earth,True,TRAPPIST-1e,13.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,0,0,1,0,0,Unknown,Gordanieves,8
7274,Mars,True,TRAPPIST-1e,17.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,E,S,0,1,0,0,0,0,0,Cinst,Saste,2
1445,Europa,True,55 Cancri e,22.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,D,P,1,0,0,0,0,0,0,Dirius,Boderbint,5
92,Earth,False,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,1,0,0,0,0,0,0,Thewis,Connelson,4
6673,Earth,True,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,0,0,1,0,0,0,Glena,Fryan,8
7855,Earth,True,TRAPPIST-1e,46.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,0,0,1,0,0,Mariel,Gibbsonton,13
5224,Earth,False,55 Cancri e,18.0,749.0,0.0,74.0,0.0,0.0,True,823.0,0,F,P,0,0,0,1,0,0,0,Mariel,Gilleranks,5
7993,Mars,False,TRAPPIST-1e,17.0,387.0,0.0,28.0,2183.0,0.0,False,2598.0,0,F,P,0,0,0,0,0,1,0,Mins,Hapie,8
2486,Mars,False,55 Cancri e,18.0,1874.0,0.0,260.0,0.0,0.0,False,2134.0,0,E,S,1,0,0,0,0,0,0,All,Curle,7
5655,Europa,True,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,S,1,0,0,0,0,0,0,Sulatik,Demansty,2
1566,Europa,False,TRAPPIST-1e,56.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,A,S,1,0,0,0,0,0,0,Arin,Fringh,4
4330,Europa,True,TRAPPIST-1e,40.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,B,P,1,0,0,0,0,0,0,Tabdhib,Inghtal,8
6730,Europa,False,TRAPPIST-1e,14.0,0.0,3124.0,40.0,219.0,189.0,False,3572.0,0,A,P,1,0,0,0,0,0,0,Kumark,Dedometeel,8
605,Earth,False,TRAPPIST-1e,35.0,0.0,1778.0,0.0,0.0,0.0,False,1778.0,0,G,S,1,0,0,0,0,0,0,Ronna,Powery,11
4993,Earth,False,TRAPPIST-1e,48.0,456.0,0.0,39.0,0.0,5.0,True,500.0,0,G,P,0,0,1,0,0,0,0,Vane,Andley,2
3362,Earth,False,TRAPPIST-1e,20.0,2.0,0.0,7.0,2.0,547.0,True,558.0,0,F,P,0,0,1,0,0,0,0,Eduard,Quinnerry,3
961,Earth,True,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,1,0,0,0,0,0,0,Myrace,Nichaner,4
466,Europa,True,55 Cancri e,18.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,S,1,0,0,0,0,0,0,Thabius,Unpasine,6
3031,Europa,True,TRAPPIST-1e,60.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,S,1,0,0,0,0,0,0,Alzird,Prighty,3
8260,Europa,False,55 Cancri e,25.0,0.0,145.0,1359.0,492.0,205.0,True,2201.0,0,A,P,1,0,0,0,0,0,0,Taram,Spopting,2
5602,Mars,False,55 Cancri e,23.0,112.0,1184.0,143.0,2.0,585.0,True,2026.0,0,F,P,0,0,0,0,1,0,0,Poloos,Bane,6
6395,Earth,False,PSO J318.5-22,46.0,0.0,0.0,743.0,4.0,6.0,False,753.0,0,G,P,0,0,0,1,0,0,0,Monah,Pittson,6
1269,Europa,True,TRAPPIST-1e,33.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,S,1,0,0,0,0,0,0,Aske,Balightal,3
8664,Earth,False,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,0,0,0,1,0,0,Unknown,Unknown,0
4633,Mars,False,TRAPPIST-1e,24.0,623.0,0.0,501.0,304.0,776.0,False,2204.0,0,F,S,0,0,0,1,0,0,0,Trion,Chité,5
4916,Earth,True,TRAPPIST-1e,33.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,1,0,0,0,0,Dont,Melez,3
5483,Earth,False,TRAPPIST-1e,39.0,0.0,0.0,0.0,0.0,1104.0,True,1104.0,0,F,P,0,0,0,0,1,0,0,Jilley,Brightez,8
3633,Earth,True,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,0,1,0,0,0,0,Scotty,Richan,0
5702,Earth,False,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,0,1,0,0,0,Unknown,Powery,11
8592,Earth,False,TRAPPIST-1e,54.0,724.0,25.0,71.0,0.0,1054.0,True,1874.0,0,G,S,0,0,0,0,1,0,0,Gracey,Bardinard,9
6479,Earth,True,TRAPPIST-1e,23.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,0,0,1,0,0,0,Sonald,Coolez,6
338,Europa,False,TRAPPIST-1e,79.0,5649.0,235.0,7.0,2579.0,2175.0,False,10645.0,0,B,S,1,0,0,0,0,0,0,Naslon,Pirejus,11
7464,Earth,False,TRAPPIST-1e,18.0,1969.0,0.0,310.0,0.0,0.0,True,2279.0,0,F,P,0,0,0,0,0,1,0,Davis,Bulliamoses,4
4743,Europa,True,TRAPPIST-1e,25.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,S,1,0,0,0,0,0,0,Furudah,Patoetic,4
8669,Europa,False,55 Cancri e,26.0,0.0,8160.0,205.0,0.0,438.0,False,8803.0,0,B,P,0,1,0,0,0,0,0,Alchium,Stranbeate,3
6138,Europa,False,55 Cancri e,23.0,0.0,44.0,0.0,3452.0,83.0,False,3579.0,0,D,S,1,0,0,0,0,0,0,Tabih,Witeronfus,6
389,Earth,False,TRAPPIST-1e,29.0,0.0,1026.0,0.0,16.0,0.0,True,1042.0,0,F,S,1,0,0,0,0,0,0,Eliana,Jorden,7
5257,Europa,True,TRAPPIST-1e,61.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,S,1,0,0,0,0,0,0,Tach,Dicely,6
3521,Europa,True,55 Cancri e,35.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,B,S,1,0,0,0,0,0,0,Mareson,Clunic,3
436,Earth,True,TRAPPIST-1e,34.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,unknown,1,0,0,0,0,0,0,Haryn,Wynneyerson,2
5,Earth,False,PSO J318.5-22,44.0,0.0,483.0,0.0,291.0,0.0,True,774.0,0,F,P,1,0,0,0,0,0,0,Sandie,Hinetthews,7
2160,Earth,True,PSO J318.5-22,5.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,1,0,0,0,0,0,Feryla,Whitledges,6
2157,Europa,False,55 Cancri e,49.0,9.0,2426.0,95.0,1249.0,168.0,False,3947.0,0,D,S,1,0,0,0,0,0,0,Beten,Pringrous,4
3082,Europa,True,55 Cancri e,53.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,P,1,0,0,0,0,0,0,Jihoton,Fliblerolt,3
583,Europa,False,55 Cancri e,44.0,434.0,3113.0,19.0,961.9506802721088,892.0,False,5419.950680272109,0,C,P,1,0,0,0,0,0,0,Mino,Hontichre,6
2882,Earth,False,TRAPPIST-1e,32.0,0.0,0.0,47.0,857.0,23.0,True,927.0,0,F,P,0,0,1,0,0,0,0,Unknown,Unknown,0
3058,Earth,True,55 Cancri e,8.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,1,0,0,0,0,0,Tyle,Domington,15
7522,Europa,False,TRAPPIST-1e,39.0,1.0,392.0,64.0,148.0,1367.0,False,1972.0,0,A,S,1,0,0,0,0,0,0,Alcorix,Fanseld,4
4760,Earth,True,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,0,1,0,0,0,0,Cary,Pooles,7
3045,Europa,True,55 Cancri e,14.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,S,1,0,0,0,0,0,0,Coxak,Brakepined,4
8106,Mars,False,TRAPPIST-1e,39.0,345.0,0.0,848.0,0.0,116.0,False,1309.0,0,F,S,0,0,0,0,0,1,0,Batech,Forne,3
4739,Europa,True,55 Cancri e,41.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,P,1,0,0,0,0,0,0,Algork,Honatte,6
4666,Earth,False,TRAPPIST-1e,12.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,1,0,0,0,0,Gerly,Wartyson,10
8246,Earth,False,PSO J318.5-22,63.0,0.0,0.0,80.0,0.0,2322.0,True,2402.0,0,E,S,0,1,0,0,0,0,0,Karley,Goods,0
7582,Earth,False,PSO J318.5-22,18.0,0.0,0.0,15.0,570.0,84.0,True,669.0,0,F,P,0,0,0,0,0,1,0,Shan,Villenson,11
1618,Mars,False,TRAPPIST-1e,27.0,103.0,1.0,49.0,2421.0,24.0,False,2598.0,0,F,P,0,1,0,0,0,0,0,Cinets,Pamca,4
3,Europa,False,TRAPPIST-1e,33.0,0.0,1283.0,371.0,3329.0,193.0,False,5176.0,0,A,S,1,0,0,0,0,0,0,Solam,Susent,6
2850,Earth,False,55 Cancri e,22.0,35.0,0.0,36.0,581.0,0.0,True,652.0,0,F,P,0,0,1,0,0,0,0,Charly,Booters,4
2771,Europa,False,55 Cancri e,33.0,396.0,1280.0,7.0,308.0,4941.0,True,6932.0,0,A,S,1,0,0,0,0,0,0,Winon,Cousel,5
5085,Earth,False,55 Cancri e,33.0,2.0,0.0,0.0,168.04944375772558,720.0,True,890.0494437577256,0,E,S,0,1,0,0,0,0,0,Joycey,Wheelez,7
306,Earth,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,1,0,0,0,0,0,0,Ireen,Guerson,11
10,Europa,True,TRAPPIST-1e,34.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,P,1,0,0,0,0,0,0,Altardr,Flatic,3
2062,Earth,False,TRAPPIST-1e,20.0,546.0,0.0,228.0,0.0,0.0,True,774.0,0,G,S,0,1,0,0,0,0,0,Andine,Hales,2
8269,Mars,False,TRAPPIST-1e,29.0,230.0,0.0,1404.0,464.0,0.0,False,2098.0,0,E,S,0,1,0,0,0,0,0,Rankes,Vloaf,12
1426,Earth,False,TRAPPIST-1e,19.0,0.0,24.0,615.0,9.0,0.0,True,648.0,0,F,P,1,0,0,0,0,0,0,Bara,Vines,4
2052,Europa,True,TRAPPIST-1e,37.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,P,1,0,0,0,0,0,0,Genubi,Veriedeezy,4
4778,Earth,False,TRAPPIST-1e,25.0,0.0,181.0,671.0,0.0,0.0,False,852.0,0,G,P,0,0,1,0,0,0,0,Nandy,Peterstarks,6
5229,Earth,True,PSO J318.5-22,36.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,0,0,1,0,0,0,Anae,Vaught,3
2473,Europa,True,55 Cancri e,44.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,B,S,1,0,0,0,0,0,0,Sarid,Geakerat,4
1088,Europa,True,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,P,1,0,0,0,0,0,0,Bahyon,Ingascomet,4
7356,Earth,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,0,0,0,1,0,0,Alendy,Stannondez,8
332,Earth,True,TRAPPIST-1e,41.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,1,0,0,0,0,0,0,Billex,Mcneiderson,3
4646,Europa,False,TRAPPIST-1e,56.0,153.0,1750.0,0.0,334.0,1539.0,False,3776.0,0,A,S,1,0,0,0,0,0,0,Luxonon,Ainserfle,11
4569,Earth,False,55 Cancri e,14.0,8.0,0.0,126.5180055401662,0.0,176.0,True,310.5180055401662,0,G,P,0,0,1,0,0,0,0,Ambert,Weaves,6
1894,Earth,True,TRAPPIST-1e,23.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,1,0,0,0,0,0,Marlly,Warrishales,8
160,Europa,True,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,C,P,1,0,0,0,0,0,0,Ksorab,Disight,2
459,Mars,False,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,E,S,1,0,0,0,0,0,0,Yogark,Meake,10
5211,Earth,True,55 Cancri e,23.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,0,1,0,0,0,0,Unknown,Unknown,0
6215,Earth,False,TRAPPIST-1e,27.0,0.0,0.0,0.0,908.0,0.0,True,908.0,0,G,S,0,0,0,1,0,0,0,Shard,Brightez,8
7139,Europa,True,55 Cancri e,40.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,C,P,1,0,0,0,0,0,0,Canonon,Diabysid,4
8505,Earth,False,TRAPPIST-1e,55.0,1.0,0.0,58.0,0.0,802.0,True,861.0,0,E,S,0,1,0,0,0,0,0,Maryne,Kellyons,6
6354,Europa,False,55 Cancri e,27.0,0.0,33.0,9.0,1847.0,2035.0,False,3924.0,0,E,S,0,1,0,0,0,0,0,Saleh,Dicely,6
506,Earth,False,TRAPPIST-1e,26.0,9.0,0.0,0.0,0.0,878.0,True,887.0,0,G,P,1,0,0,0,0,0,0,Landa,Ments,3
2961,Europa,False,55 Cancri e,17.0,454.0,19.0,0.0,277.8018018018018,3219.0,False,3969.801801801802,0,E,S,1,0,0,0,0,0,0,Charda,Heeroling,4
4358,Earth,False,55 Cancri e,26.0,595.0,84.0,0.0,0.0,131.0,True,810.0,0,G,S,0,0,1,0,0,0,0,Sharie,Englas,0
6987,Mars,False,TRAPPIST-1e,38.0,1126.0,0.0,23.0,34.0,0.0,True,1183.0,0,F,S,0,0,0,0,1,0,0,Cuses,Pread,11
1993,Earth,False,TRAPPIST-1e,26.0,0.0,138.3592493297587,0.0,91.0,900.0,True,1129.3592493297588,0,E,P,1,0,0,0,0,0,0,Terrie,Mayder,4
4386,Earth,True,TRAPPIST-1e,5.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,1,0,0,0,0,Idace,Moodman,13
8203,Earth,False,TRAPPIST-1e,37.0,0.0,0.0,11.0,1028.0,7.0,False,1046.0,0,F,P,0,0,0,0,0,0,1,Sandie,Morgerson,5
3947,Earth,False,PSO J318.5-22,23.0,4.0,157.0,142.0,167.58786446020488,196.0,True,666.5878644602049,0,G,S,0,0,1,0,0,0,0,Fayen,Morrodgers,4
1048,Earth,False,TRAPPIST-1e,9.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,1,0,0,0,0,0,0,Rickie,Barnolaney,6
6885,Europa,True,55 Cancri e,33.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,D,P,1,0,0,0,0,0,0,Atrino,Bruthydre,6
8170,Europa,False,TRAPPIST-1e,66.0,354.0,2639.0,0.0,1180.0,0.0,False,4173.0,0,E,P,0,1,0,0,0,0,0,Alhaino,Rewmid,4
3649,Earth,True,TRAPPIST-1e,9.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,1,0,0,0,0,Isaacy,Cofferson,11
4027,Earth,True,55 Cancri e,6.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,0,1,0,0,0,0,Sethew,Chaellerty,5
7710,Mars,True,TRAPPIST-1e,37.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,S,0,0,0,0,0,1,0,Guark,Mille,9
2557,Earth,False,TRAPPIST-1e,15.0,746.0,0.0,2.0,0.0,11.0,True,759.0,0,F,S,0,1,0,0,0,0,0,Nelle,Gregordy,4
2114,Earth,True,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,1,0,0,0,0,0,Camiet,Mcbriggins,4
7924,Earth,False,TRAPPIST-1e,39.0,0.0,21.0,63.0,677.0,0.0,True,761.0,0,F,S,0,0,0,0,0,1,0,Kelle,Ewisentley,4
1794,Mars,False,TRAPPIST-1e,18.0,1218.0,0.0,34.0,1095.0,0.0,True,2347.0,0,E,P,1,0,0,0,0,0,0,Herms,Chcak,3
4315,Earth,True,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,0,1,0,0,0,0,Ale,Booneid,10
3452,Mars,False,PSO J318.5-22,33.0,33.0,397.0,354.0,129.36290322580646,0.0,False,913.3629032258065,0,D,S,1,0,0,0,0,0,0,Cowl,Harta,3
1242,Europa,True,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,E,S,1,0,0,0,0,0,0,Sadrus,Quelfly,5
1836,Earth,False,55 Cancri e,2.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,1,0,0,0,0,0,Jasony,Buckeenez,3
6124,Mars,True,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,S,0,0,0,0,1,0,0,Unknown,Cure,5
835,Earth,True,TRAPPIST-1e,25.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,1,0,0,0,0,0,0,Jilla,Alldson,7
1501,Earth,False,TRAPPIST-1e,23.0,5.0,51.0,0.0,732.0,0.0,True,788.0,0,E,S,1,0,0,0,0,0,0,Gwendy,Savaraldez,7
8398,Mars,False,55 Cancri e,51.0,324.0,0.0,563.0,119.0,0.0,True,1006.0,0,D,S,1,0,0,0,0,0,0,Herk,Graie,4
3324,Earth,False,TRAPPIST-1e,14.0,30.0,59.0,0.0,572.0,0.0,True,661.0,0,F,P,0,0,1,0,0,0,0,Emmax,Parklaney,3
3787,Europa,True,55 Cancri e,26.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,A,S,1,0,0,0,0,0,0,Canon,Stewder,4
6340,Europa,False,TRAPPIST-1e,36.0,994.0,526.0,0.0,7.0,1279.0,False,2806.0,0,A,P,1,0,0,0,0,0,0,Furuson,Sysilstict,11
4692,Earth,False,TRAPPIST-1e,46.0,819.0,31.0,0.0,49.0,2.0,True,901.0,0,F,P,0,0,0,1,0,0,0,Rayley,Daughtson,2
4854,Earth,True,PSO J318.5-22,20.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,0,1,0,0,0,0,Felia,Gillock,0
654,Mars,True,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,P,1,0,0,0,0,0,0,Jack,Conie,7
5700,Europa,False,TRAPPIST-1e,27.0,0.0,1857.0,0.0,778.0,587.0,False,3222.0,0,C,S,1,0,0,0,0,0,0,Hekab,Stpingepid,5
4839,Mars,False,55 Cancri e,39.0,98.0,0.0,125.0,0.0,1082.0,False,1305.0,0,F,S,0,0,0,1,0,0,0,Dow,Barne,4
6321,Earth,False,TRAPPIST-1e,36.0,183.1891891891892,361.0,512.0,34.0,0.0,True,1090.1891891891892,0,G,P,0,0,0,1,0,0,0,Letta,Puckley,5
8626,Europa,False,TRAPPIST-1e,26.0,8586.0,77.0,114.0,29.0,4.0,True,8810.0,0,C,P,0,1,0,0,0,0,0,Alark,Eguing,3
4975,Mars,True,TRAPPIST-1e,33.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,S,0,0,0,1,0,0,0,Jagles,Brine,5
8554,Mars,False,TRAPPIST-1e,31.0,2575.0,1.0,2.0,129.36290322580646,0.0,False,2707.3629032258063,0,D,P,1,0,0,0,0,0,0,Macon,Ancy,5
3256,Europa,True,55 Cancri e,26.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,S,1,0,0,0,0,0,0,Alsham,Volloor,4
5619,Europa,False,55 Cancri e,57.0,200.0,9.0,0.0,1118.006134969325,24133.0,False,25460.006134969324,0,B,S,1,0,0,0,0,0,0,Unknown,Inesely,3
7800,Earth,True,PSO J318.5-22,24.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,0,0,0,1,0,0,Edgary,Sextones,7
2452,Earth,False,TRAPPIST-1e,22.0,91.0,6.0,0.0,17.0,693.0,True,807.0,0,G,P,0,1,0,0,0,0,0,Sethew,Lardsonald,4
8283,Earth,False,TRAPPIST-1e,20.0,735.0,0.0,0.0,41.0,1.0,False,777.0,0,F,P,0,0,0,0,0,0,1,Jorgie,Coolez,6
3536,Earth,True,55 Cancri e,23.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,0,1,0,0,0,0,Troyra,Moodsey,10
3108,Europa,True,55 Cancri e,13.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,S,1,0,0,0,0,0,0,Bellah,Reming,6
6307,Mars,False,55 Cancri e,14.0,1880.0,0.0,15.0,0.0,0.0,False,1895.0,0,E,S,0,1,0,0,0,0,0,Salros,Mare,5
4660,Europa,False,55 Cancri e,35.0,87.0,1719.0,2750.0,0.0,79.0,True,4635.0,0,B,P,1,0,0,0,0,0,0,Beneba,Blentrary,0
1877,Earth,False,TRAPPIST-1e,24.0,140.06469002695417,856.0,0.0,0.0,5.0,False,1001.0646900269542,0,F,S,0,1,0,0,0,0,0,Eriky,Moorez,4
7235,Mars,True,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,F,S,0,0,0,0,1,0,0,Graven,Blie,3
782,Earth,False,TRAPPIST-1e,18.0,751.0,0.0,0.0,0.0,0.0,False,751.0,0,G,S,1,0,0,0,0,0,0,Sus,Strongers,7
1174,Earth,False,TRAPPIST-1e,40.0,889.0,185.0,0.0,0.0,28.0,True,1102.0,0,F,S,1,0,0,0,0,0,0,Nelsie,Bookson,2
4590,Europa,True,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,S,1,0,0,0,0,0,0,Cella,Ambleetive,6
2736,Europa,True,TRAPPIST-1e,68.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,C,P,1,0,0,0,0,0,0,Taban,Aroodint,5
2365,Earth,False,TRAPPIST-1e,18.0,852.0,48.0,0.0,7.0,0.0,True,907.0,0,G,S,0,1,0,0,0,0,0,Emmax,Vincenton,10
8657,Earth,False,TRAPPIST-1e,49.0,6.0,1.0,638.0,1107.0,23.0,True,1775.0,0,G,P,0,0,0,0,0,1,0,Catha,Bushins,4
2024,Mars,False,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,S,0,1,0,0,0,0,0,Hoces,Graie,4
2439,Earth,True,PSO J318.5-22,23.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,1,0,0,0,0,0,Vana,Hopez,6
7670,Earth,False,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,0,0,1,0,0,Glenry,Estiagosen,5
3824,Mars,False,TRAPPIST-1e,46.0,227.0,0.0,1546.0,3.0,2.0,True,1778.0,0,D,S,1,0,0,0,0,0,0,Honjay,Ruica,2
5949,Earth,True,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,0,1,0,0,0,Olgary,Goldendrice,4
5740,Earth,False,TRAPPIST-1e,19.0,605.0,0.0,24.0,1.0,86.0,True,716.0,0,F,S,0,0,0,1,0,0,0,Nadie,Rodger,7
1018,Earth,True,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,1,0,0,0,0,0,0,Hellia,Carpennels,8
1436,Europa,False,55 Cancri e,31.0,65.0,2121.0,0.0,6431.0,1.0,False,8618.0,0,B,S,1,0,0,0,0,0,0,Winon,Whealeed,5
177,Earth,True,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,1,0,0,0,0,0,0,Elia,Colomonson,3
4146,Mars,False,TRAPPIST-1e,16.0,546.0,90.0,23.0,513.0,0.0,True,1172.0,0,E,S,1,0,0,0,0,0,0,Dynx,Boyst,3
5054,Earth,False,TRAPPIST-1e,38.0,766.0,38.0,0.0,0.0,0.0,True,804.0,0,F,P,0,0,0,1,0,0,0,Bettie,Gentledges,3
6179,Earth,True,PSO J318.5-22,32.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,0,1,0,0,0,Mistie,Cardners,8
5829,Earth,False,TRAPPIST-1e,14.0,5.0,0.0,479.0,297.0,9.0,True,790.0,0,E,S,0,1,0,0,0,0,0,Karah,Rigginsen,10
7654,Earth,False,TRAPPIST-1e,32.0,293.0,889.0,1.0,1.0,200.0,False,1384.0,0,F,S,0,0,0,0,0,1,0,Lison,Boyers,6
4701,Earth,False,TRAPPIST-1e,23.0,0.0,0.0,2102.0,0.0,0.0,True,2102.0,0,F,S,0,0,0,1,0,0,0,Kaye,Wagnerray,11
6671,Earth,False,TRAPPIST-1e,41.0,0.0,176.0,414.0,133.0,0.0,True,723.0,0,F,P,0,0,0,0,1,0,0,Dorie,Roachez,5
7553,Earth,False,55 Cancri e,19.0,355.0,0.0,0.0,0.0,284.0,True,639.0,0,F,S,0,0,0,0,0,1,0,Troyce,Starkers,4
1980,Europa,False,TRAPPIST-1e,31.0,0.0,8718.0,0.0,13036.0,267.0,True,22021.0,0,B,unknown,1,0,0,0,0,0,0,Azet,Rocketedy,0
399,Earth,False,PSO J318.5-22,40.0,7.0,0.0,840.0,26.0,0.0,False,873.0,0,F,S,1,0,0,0,0,0,0,Debora,Oneiles,16
3817,Mars,False,55 Cancri e,55.0,1680.0,0.0,1.0,0.0,6.0,True,1687.0,0,F,S,0,0,1,0,0,0,0,Koops,Upead,3
2692,Mars,False,TRAPPIST-1e,37.0,912.0,0.0,0.0,83.24147727272727,0.0,True,995.2414772727273,0,D,P,1,0,0,0,0,0,0,Coats,Erle,6
7399,Europa,True,TRAPPIST-1e,48.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,S,1,0,0,0,0,0,0,Menkibi,Axlentindy,3
3830,Earth,True,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,0,1,0,0,0,0,Rena,Vanglis,3
8258,Earth,True,TRAPPIST-1e,13.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,0,0,0,1,0,0,Isaacy,Hahnstoneal,6
5991,Mars,False,55 Cancri e,39.0,1884.0,0.0,1435.0,5.0,469.0,True,3793.0,0,D,S,1,0,0,0,0,0,0,Colf,Cre,7
1214,Europa,False,TRAPPIST-1e,43.0,105.0,368.0,268.0,842.0,13.0,False,1596.0,0,B,S,1,0,0,0,0,0,0,Izarino,Conale,2
7706,Mars,False,TRAPPIST-1e,18.0,32.0,1255.0,1.0,0.0,0.0,False,1288.0,0,F,P,0,0,0,0,0,1,0,Hock,Sidie,5
6572,Europa,True,55 Cancri e,37.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,C,P,1,0,0,0,0,0,0,Spurin,Amonsmane,2
6200,Mars,True,55 Cancri e,68.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,P,0,0,0,0,1,0,0,Morms,Gine,4
3870,Earth,False,TRAPPIST-1e,46.0,0.0,1029.0,0.0,0.0,0.0,True,1029.0,0,F,S,0,0,1,0,0,0,0,Hanne,Weaves,6
